STUDENT,165,166,201,265,266,267,301,302,304,314,317,350,365,373,385,414,415,435,436,GRADUATE
926,3.0,2.0,-4.0,3.0,0.0,6.0,0.0,0.0,0.0,8.0,-7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0
960,0.0,0.0,1.0,1.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,1
966,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,-5.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
967,0.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,3.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,1
975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,8.0,7.0,6.0,6.0,8.0,0.0,0.0,1
1006,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1085,0.0,3.0,4.0,4.0,0.0,5.0,-6.0,0.0,0.0,0.0,8.0,7.0,7.0,6.0,0.0,8.0,0.0,0.0,0.0,0
1095,0.0,0.0,3.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0
1107,1.0,2.0,7.0,3.0,4.0,0.0,6.0,0.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,1
1135,1.0,2.0,3.0,3.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,6.0,1
1141,2.0,2.0,3.0,3.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,7.0,6.0,7.0,0
1183,0.0,0.0,1.0,1.0,0.0,2.0,3.0,4.0,-5.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,4.0,0
1207,0.0,0.0,7.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1208,0.0,2.0,3.0,3.0,0.0,4.0,5.0,8.0,0.0,6.0,4.0,0.0,4.0,0.0,7.0,5.0,6.0,0.0,8.0,1
1209,1.0,2.0,2.0,3.0,0.0,4.0,-6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.0,0.0,5.0,6.0,1
1223,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,1
1225,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,1
1263,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,6.0,1
1265,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,1
1275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1312,0.0,1.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0
1348,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,4.0,4.0,4.0,0.0,0.0,6.0,4.0,6.0,0.0,0.0,1
1369,0.0,0.0,6.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,8.0,0
1385,0.0,0.0,4.0,0.0,0.0,4.0,-5.0,-6.0,0.0,0.0,4.0,0.0,6.0,0.0,5.0,5.0,6.0,-5.0,0.0,0
1401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1428,-1.0,2.0,3.0,3.0,0.0,4.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,8.0,0
1470,0.0,1.0,4.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,6.0,1
1488,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,1
1573,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,1
1584,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0
1650,1.0,2.0,3.0,3.0,0.0,4.0,5.0,0.0,0.0,8.0,-4.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,8.0,1
1678,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1684,0.0,1.0,3.0,2.0,0.0,3.0,-5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,6.0,1
1747,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1768,0.0,1.0,4.0,4.0,0.0,5.0,-7.0,0.0,7.0,0.0,-6.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0
1794,0.0,0.0,1.0,-2.0,-3.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,6.0,1
1803,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0
1849,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,-5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1
1873,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,2.0,-4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1
1874,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,8.0,0.0,8.0,0.0,0
1885,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1895,1.0,2.0,3.0,3.0,0.0,4.0,-5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,1
1954,0.0,0.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,4.0,3.0,6.0,3.0,4.0,1
1994,0.0,0.0,0.0,0.0,0.0,4.0,-5.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,-5.0,0.0,7.0,8.0,1
2001,7.0,2.0,5.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,-4.0,7.0,8.0,0.0,0.0,1
2006,0.0,0.0,-7.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025,0.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,3.0,4.0,6.0,5.0,0.0,1
2059,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1
2084,0.0,0.0,-2.0,1.0,0.0,3.0,4.0,0.0,0.0,-8.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,4.0,1
2118,0.0,0.0,6.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0
2179,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,1
2212,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2223,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1
2253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1
2287,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1
2323,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0
2332,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,4.0,0.0,0.0,1
2361,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2381,0.0,3.0,4.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2510,2.0,3.0,4.0,5.0,6.0,0.0,6.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,7.0,0.0,7.0,6.0,1
2523,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2530,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,6.0,4.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,1
2532,0.0,0.0,2.0,1.0,0.0,2.0,-4.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1
2550,0.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1
2590,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2615,2.0,0.0,3.0,3.0,4.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,6.0,1
2621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1
2627,1.0,2.0,3.0,3.0,0.0,4.0,-5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,5.0,0.0,5.0,4.0,1
2630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,6.0,1
2652,1.0,4.0,4.0,5.0,5.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,8.0,0
2671,0.0,0.0,4.0,3.0,0.0,4.0,6.0,0.0,0.0,0.0,5.0,8.0,0.0,7.0,0.0,7.0,0.0,7.0,8.0,1
2749,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,1
2751,0.0,1.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1
2775,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,7.0,8.0,0
2812,0.0,0.0,4.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,6.0,1
2814,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-7.0,0.0,5.0,6.0,1
2864,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2874,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2893,0.0,0.0,5.0,0.0,0.0,0.0,7.0,8.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,1
2911,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,2.0,4.0,6.0,0.0,0.0,4.0,0.0,3.0,4.0,1
2934,1.0,2.0,3.0,3.0,0.0,4.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,8.0,1
2951,0.0,0.0,7.0,4.0,0.0,5.0,6.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,8.0,1
2998,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,7.0,6.0,4.0,6.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,1
3038,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3112,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3121,0.0,1.0,1.0,1.0,0.0,2.0,3.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,1
3131,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0
3141,0.0,1.0,2.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,6.0,1
3158,0.0,0.0,4.0,0.0,0.0,4.0,-7.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,8.0,0
3180,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3191,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,8.0,0.0,8.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0
3256,0.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,7.0,6.0,1
3287,0.0,0.0,3.0,1.0,0.0,2.0,4.0,8.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,1
3301,0.0,1.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,1
3331,2.0,3.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3344,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3372,0.0,1.0,3.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,1
3406,0.0,-2.0,3.0,-3.0,0.0,4.0,-5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,6.0,1
3482,0.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3491,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,1
3530,0.0,0.0,2.0,1.0,0.0,2.0,4.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,4.0,1
3567,1.0,2.0,5.0,3.0,0.0,5.0,8.0,0.0,0.0,0.0,-7.0,0.0,6.0,0.0,0.0,0.0,0.0,-7.0,0.0,0
3569,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0
3583,0.0,0.0,8.0,0.0,-7.0,0.0,0.0,0.0,0.0,8.0,7.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1
3660,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,1
3739,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3749,0.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,4.0,1
3827,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3864,0.0,0.0,4.0,3.0,0.0,-5.0,0.0,0.0,8.0,0.0,6.0,0.0,7.0,0.0,0.0,-7.0,0.0,8.0,0.0,0
3925,0.0,0.0,3.0,2.0,0.0,4.0,7.0,8.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1
3938,2.0,4.0,4.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0
4038,0.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,1
4112,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1
4125,2.0,3.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0
4147,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4154,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4217,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4263,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4321,2.0,0.0,3.0,3.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,6.0,1
4344,1.0,2.0,4.0,3.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,8.0,5.0,6.0,1
4384,0.0,5.0,4.0,5.0,0.0,4.0,-5.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0
4423,2.0,3.0,3.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,7.0,6.0,7.0,0
4446,2.0,3.0,4.0,4.0,0.0,8.0,8.0,0.0,0.0,8.0,6.0,0.0,0.0,-7.0,0.0,-7.0,0.0,0.0,0.0,1
4447,0.0,0.0,2.0,1.0,0.0,2.0,4.0,0.0,7.0,6.0,3.0,0.0,6.0,0.0,0.0,3.0,0.0,3.0,4.0,1
4448,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,6.0,1
4477,7.0,2.0,3.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1
4501,1.0,2.0,3.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,5.0,5.0,0.0,0.0,0.0,0
4524,0.0,1.0,3.0,2.0,3.0,0.0,6.0,0.0,-7.0,8.0,4.0,0.0,8.0,0.0,7.0,7.0,0.0,0.0,0.0,0
4560,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,4.0,3.0,0.0,4.0,0.0,3.0,-6.0,0.0,0.0,0.0,1
4578,0.0,0.0,2.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,6.0,1
4644,1.0,2.0,3.0,-3.0,6.0,0.0,-5.0,0.0,5.0,8.0,-4.0,-8.0,0.0,0.0,0.0,6.0,0.0,-7.0,0.0,1
4664,1.0,2.0,3.0,3.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,6.0,0.0,7.0,8.0,0
4685,1.0,2.0,3.0,3.0,0.0,4.0,-5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,6.0,1
4726,0.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,-5.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,0
4755,0.0,0.0,6.0,0.0,5.0,0.0,7.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,8.0,1
4770,0.0,0.0,-2.0,3.0,4.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,-7.0,0.0,5.0,6.0,1
4775,0.0,2.0,-5.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0
