STUDENT,MAJOR,201,301,302,304,314,317,350,365,373,385,414,415,435,436,GRADUATE
1065,Sociology,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1
1085,Mathematics,4.0,-6.0,0.0,0.0,0.0,8.0,7.0,7.0,6.0,0.0,8.0,0.0,0.0,0.0,0
1087,Computer Science,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1095,Mathematics,3.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0
1104,Computer Science,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1105,Political Science,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1
1107,Mathematics,7.0,6.0,0.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,1
1133,Psychology,3.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,6.0,1
1135,Mathematics,3.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,6.0,1
1141,Mathematics,3.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,7.0,6.0,7.0,0
1183,Mathematics,1.0,3.0,4.0,-5.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,4.0,0
1207,Mathematics,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1208,Mathematics,3.0,5.0,8.0,0.0,6.0,4.0,0.0,4.0,0.0,7.0,5.0,6.0,0.0,8.0,1
1209,Mathematics,2.0,-6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.0,0.0,5.0,6.0,1
1219,Biochemistry,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1223,Mathematics,0.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,1
1225,Mathematics,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1261,Mathematics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,1
1263,Mathematics,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,6.0,1
1265,Mathematics,0.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,1
1273,Technical Communication,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1280,Computer Science,0.0,8.0,0.0,5.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1290,Business,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1310,Statistics,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1312,Mathematics,3.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0
