STUDENT,GRADUATE,MAJOR,201,301,302,304,314,317,350,365,373,385,414,415,435,436
901,1,Statistics,5.5,8.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,1,Mathematics,-4.0,10.5,0.0,10.5,9.0,-8.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
937,1,Computer Science,0.0,0.0,0.0,0.0,6.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
943,0,Statistics,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,1,Mathematics,0.5,-2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4.5,0.0,2.0,3.0
966,0,Mathematics,0.0,5.5,6.5,-5.5,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,1,Mathematics,1.5,0.0,0.0,0.0,4.0,3.0,0.0,6.5,8.0,0.0,0.0,0.0,0.0,0.0
975,1,Mathematics,0.0,0.0,6.5,8.0,0.0,0.0,0.0,9.0,8.0,6.5,6.5,9.0,0.0,0.0
985,1,Physics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1036,1,Statistics,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,1,Physics,0.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0
1065,1,Sociology,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
1085,1,Mathematics,4.5,-7.0,0.0,0.0,0.0,9.5,8.0,8.0,7.0,0.0,9.5,10.5,0.0,0.0
1087,1,Computer Science,0.0,0.0,0.0,0.0,0.0,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,1,Computer Science,3.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,1,Political Science,1.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1107,1,Mathematics,8.0,6.5,0.0,8.0,6.5,6.5,0.0,0.0,0.0,0.0,6.5,9.0,0.0,0.0
1133,1,Psychology,3.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,5.5,6.5
1135,1,Mathematics,3.0,5.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.5,0.0,5.5,6.5
1141,1,Mathematics,3.0,5.5,0.0,0.0,10.5,4.5,0.0,0.0,0.0,0.0,5.5,8.0,7.0,8.0
1183,0,Mathematics,0.5,3.0,4.0,-5.5,0.0,1.5,0.0,0.0,0.0,0.0,4.5,0.0,3.0,4.0
1207,1,Mathematics,8.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.5,0.0,10.5,0.0,0.0,0.0
1208,1,Mathematics,3.0,5.5,9.0,0.0,6.5,4.0,0.0,4.0,0.0,8.0,5.5,6.5,0.0,9.0
1209,1,Mathematics,1.5,-6.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.5,0.0,5.5,6.5
1219,1,Biochemistry,3.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223,1,Mathematics,0.0,5.5,0.0,0.0,0.0,5.5,5.5,0.0,0.0,0.0,7.0,8.0,0.0,0.0
1225,1,Mathematics,8.0,11.5,-14.0,-13.0,0.0,10.5,0.0,0.0,0.0,13.0,-14.0,0.0,0.0,0.0
1228,1,Statistics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0
1261,1,Mathematics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,6.5
